year,day_type,bus,rail_boardings,total_rides
2022,W,438241,315347,753588
2022,W,444168,331132,775300
2022,W,414527,323371,737898
2022,W,411177,289480,700657
2022,W,460573,351612,812185
2022,W,462243,357923,820166
2022,W,459272,364927,824199
2022,W,385035,307877,692912
2022,W,432780,299248,732028
2022,W,453338,335621,788959
2022,W,455439,338205,793644
2022,W,445763,342598,788361
2022,W,426586,323821,750407
2022,W,423680,314719,738399
2022,W,460649,352662,813311
2022,W,446320,340006,786326
2022,W,448728,380517,829245
2022,W,430804,378849,809653
